Demand,Units
0.149094078,GW
0.157885866,GW
0.166677654,GW
0.174736794,GW
0.181696959,GW
0.187558152,GW
0.192686695,GW
0.197082589,GW
0.20037951,GW
0.201478483,GW
0.200013185,GW
0.199646861,GW
0.197815238,GW
0.187924476,GW
0.168875601,GW
0.146529806,GW
0.130411527,GW
0.120520765,GW
0.1135606,GW
0.110996328,GW
0.113194275,GW
0.120154441,GW
0.129678878,GW
0.140668614,GW
0.150193051,GW
0.15898484,GW
0.167410303,GW
0.175103118,GW
0.181696959,GW
0.187558152,GW
0.19232037,GW
0.196716265,GW
0.199646861,GW
0.200745834,GW
0.198914212,GW
0.197448914,GW
0.195250967,GW
0.185726529,GW
0.166677654,GW
0.144331859,GW
0.127847256,GW
0.117223845,GW
0.110263679,GW
0.107333083,GW
0.10953103,GW
0.116491196,GW
0.126015633,GW
0.136639044,GW
0.146163482,GW
0.15495527,GW
0.163380734,GW
0.171439873,GW
0.178766363,GW
0.18499388,GW
0.190122423,GW
0.194518318,GW
0.197815238,GW
0.198547887,GW
0.196716265,GW
0.195250967,GW
0.192686695,GW
0.182795933,GW
0.163380734,GW
0.140668614,GW
0.124184011,GW
0.114659573,GW
0.107699407,GW
0.105135136,GW
0.10220454,GW
0.109164706,GW
0.119055467,GW
0.129678878,GW
0.139203316,GW
0.146896131,GW
0.153856296,GW
0.159717489,GW
0.164479707,GW
0.168509277,GW
0.172172522,GW
0.175835767,GW
0.179132688,GW
0.181696959,GW
0.182063284,GW
0.183894907,GW
0.183894907,GW
0.176202092,GW
0.158252191,GW
0.136639044,GW
0.120520765,GW
0.110630004,GW
0.103669838,GW
0.101105566,GW
0.103669838,GW
0.110630004,GW
0.120520765,GW
0.131510501,GW
0.140668614,GW
0.148727753,GW
0.156054243,GW
0.16228176,GW
0.167410303,GW
0.171806198,GW
0.175835767,GW
0.179865337,GW
0.183162258,GW
0.185360205,GW
0.185360205,GW
0.186459178,GW
0.186092854,GW
0.178033714,GW
0.160083813,GW
0.138470667,GW
0.121986064,GW
0.112461626,GW
0.10550146,GW
0.102937189,GW
0.10550146,GW
0.117590169,GW
0.127114607,GW
0.138104342,GW
0.14762878,GW
0.156420568,GW
0.164846032,GW
0.172172522,GW
0.178400039,GW
0.183528582,GW
0.188290801,GW
0.19232037,GW
0.195250967,GW
0.196716265,GW
0.195250967,GW
0.194884642,GW
0.193419344,GW
0.184261231,GW
0.165945005,GW
0.144331859,GW
0.127847256,GW
0.118322818,GW
0.111362653,GW
0.108798381,GW
0.111362653,GW
0.118322818,GW
0.12821358,GW
0.139203316,GW
0.148727753,GW
0.157885866,GW
0.167410303,GW
0.176568416,GW
0.184627556,GW
0.191954046,GW
0.198181563,GW
0.203310106,GW
0.206607027,GW
0.207706,GW
0.205508053,GW
0.204409079,GW
0.201112159,GW
0.190488748,GW
0.1703409,GW
0.147262455,GW
0.131144176,GW
0.12088709,GW
0.113926924,GW
0.111728977,GW
0.114293249,GW
0.121253415,GW
0.131144176,GW
0.142133912,GW
0.152024674,GW
0.161182787,GW
0.169974575,GW
0.178766363,GW
0.186092854,GW
0.192686695,GW
0.198547887,GW
0.203310106,GW
0.206607027,GW
0.207706,GW
0.205874377,GW
0.204409079,GW
0.201844808,GW
0.191587721,GW
0.172172522,GW
0.149826727,GW
0.133342123,GW
0.123085037,GW
0.116124871,GW
0.113926924,GW
0.116124871,GW
0.123085037,GW
0.132609474,GW
0.143232885,GW
0.153123647,GW
0.161915436,GW
0.1703409,GW
0.178400039,GW
0.185726529,GW
0.191587721,GW
0.197082589,GW
0.201112159,GW
